state,county_name,precinct_id,name,address,source,zip,city,election_year,long,lat
DE,New Castle,10-04,WOODLAWN LIBRARY,2020 W 9TH ST,CPI,19805, WILMINGTON,2018,NA,NA
DE,New Castle,11-04,CAB CALLOWAY SCHOOL OF ARTS,100 N DUPONT RD,CPI,19807, WILMINGTON,2018,NA,NA
DE,New Castle,12-04,MCKEAN HIGH SCHOOL,301 MCKENNANS CHURCH RD,CPI,19808, WILMINGTON,2018,NA,NA
DE,New Castle,13-04,HOLY TRINITY GREEK ORTHODOX CH,808 N BROOM ST,CPI,19806, WILMINGTON,2018,NA,NA
DE,New Castle,14-04,WOODLAWN LIBRARY,2020 W 9TH ST,CPI,19805, WILMINGTON,2018,NA,NA
DE,New Castle,15-04,TATNALL SCHOOL,1501 BARLEY MILL RD,CPI,19807, WILMINGTON,2018,NA,NA
DE,New Castle,16-04,WOODLAWN LIBRARY,2020 W 9TH ST,CPI,19805, WILMINGTON,2018,NA,NA
DE,New Castle,01-05,BUENA VISTA CONFERENCE CENTER,661 S DUPONT HWY,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,02-05,PLEASANTVILLE ELEM SCHOOL,16 PLEASANT PL,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,03-05,PLEASANTVILLE ELEM SCHOOL,16 PLEASANT PL,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,04-05,BEAR LIBRARY,101 GOVERNORS PL,CPI,19701, BEAR,2018,NA,NA
DE,New Castle,05-05,BEAR LIBRARY,101 GOVERNORS PL,CPI,19701, BEAR,2018,NA,NA
DE,New Castle,06-05,LEASURE ELEMENTARY SCHOOL,1015 CHURCH RD,CPI,19702, NEWARK,2018,NA,NA
DE,New Castle,07-05,EDEN SUPPORT SERVICES,925 BEAR CORBITT RD,CPI,19701, BEAR,2018,NA,NA
DE,New Castle,08-05,RED LION UNITED METH CHURCH,1545 CHURCH RD,CPI,19701, BEAR,2018,NA,NA
DE,New Castle,09-05,VICTORY CHRISTIAN FELLOWSHIP,100 WILTON BLVD,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,10-05,VICTORY CHRISTIAN FELLOWSHIP,100 WILTON BLVD,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,01-06,MT PLEASANT ELEMENTARY SCHOOL,500 DUNCAN RD,CPI,19809, WILMINGTON,2018,NA,NA
DE,New Castle,02-06,LOMBARDY ELEMENTARY SCHOOL,412 FOULK RD,CPI,19803, WILMINGTON,2018,NA,NA
DE,New Castle,03-06,LOMBARDY ELEMENTARY SCHOOL,412 FOULK RD,CPI,19803, WILMINGTON,2018,NA,NA
DE,New Castle,04-06,HILLCREST-BELLEFONTE METH CH,400 HILLCREST AVE,CPI,19809, WILMINGTON,2018,NA,NA
DE,New Castle,05-06,BRANDYWINE HUNDRED FIRE CO #1,1006 BRANDYWINE BLVD,CPI,19809, WILMINGTON,2018,NA,NA
DE,New Castle,06-06,BRANDYWINE HUNDRED FIRE CO #1,1006 BRANDYWINE BLVD,CPI,19809, WILMINGTON,2018,NA,NA
DE,New Castle,07-06,MARY CAMPBELL CENTER,4641 WELDIN RD,CPI,19803, WILMINGTON,2018,NA,NA
DE,New Castle,08-06,MT PLEASANT ELEMENTARY SCHOOL,500 DUNCAN RD,CPI,19809, WILMINGTON,2018,NA,NA
DE,New Castle,09-06,CARRCROFT ELEMENTARY SCHOOL,503 CREST RD,CPI,19803, WILMINGTON,2018,NA,NA
DE,New Castle,10-06,BRANDYWINE HIGH SCHOOL,1400 FOULK RD,CPI,19803, WILMINGTON,2018,NA,NA
DE,New Castle,11-06,LUTHERAN CHURCH/GOOD SHEPHERD,1530 FOULK RD,CPI,19803, WILMINGTON,2018,NA,NA
DE,New Castle,12-06,EMMANUEL PRESBYTERIAN CHURCH,1006 WILSON RD,CPI,19803, WILMINGTON,2018,NA,NA
DE,New Castle,01-07,MAPLE LANE ELEMENTARY SCHOOL,100 MAPLE LN,CPI,19703, CLAYMONT,2018,NA,NA
DE,New Castle,02-07,FORWOOD ELEMENTARY SCHOOL,1900 WESTMINSTER DR,CPI,19810, WILMINGTON,2018,NA,NA
DE,New Castle,03-07,FORWOOD ELEMENTARY SCHOOL,1900 WESTMINSTER DR,CPI,19810, WILMINGTON,2018,NA,NA
DE,New Castle,04-07,CLAYMONT ELEMENTARY SCHOOL,3401 GREEN ST,CPI,19703, CLAYMONT,2018,NA,NA
DE,New Castle,05-07,GILD HALL - ARDEN CLUB,2126 THE HIGHWAY,CPI,19810, WILMINGTON,2018,NA,NA
DE,New Castle,06-07,TRINITY PRESBYTERIAN CHURCH,1120 DARLEY RD,CPI,19810, WILMINGTON,2018,NA,NA
DE,New Castle,07-07,CLAYMONT BOYS & GIRLS CLUB,500 DARLEY RD,CPI,19703, CLAYMONT,2018,NA,NA
DE,New Castle,08-07,LANCASHIRE ELEMENTARY SCHOOL,2000 NAAMANS RD,CPI,19810, WILMINGTON,2018,NA,NA
DE,New Castle,09-07,MAPLE LANE ELEMENTARY SCHOOL,100 MAPLE LN,CPI,19703, CLAYMONT,2018,NA,NA
DE,New Castle,10-07,RIVER CLUB APARTMENTS,7807 GOVERNOR PRINTZ BLVD,CPI,19703, CLAYMONT,2018,NA,NA
DE,New Castle,01-08,BUNKER HILL ELEMENTARY SCHOOL,1070 BUNKER HILL RD,CPI,19709, MIDDLETOWN,2018,NA,NA
DE,New Castle,02-08,APPOQUINIMINK HIGH SCHOOL,1080 BUNKER HILL RD,CPI,19709, MIDDLETOWN,2018,NA,NA
DE,New Castle,03-08,APPOQUINIMINK ACTIVITY CENTER,651 N BROAD ST,CPI,19709, MIDDLETOWN,2018,NA,NA
DE,New Castle,04-08,REDDING MIDDLE SCHOOL,201 NEW ST,CPI,19709, MIDDLETOWN,2018,NA,NA
DE,New Castle,05-08,MIDDLETOWN HIGH SCHOOL,120 SILVER LAKE RD,CPI,19709, MIDDLETOWN,2018,NA,NA
DE,New Castle,06-08,MEREDITH MIDDLE SCHOOL,504 S BROAD ST,CPI,19709, MIDDLETOWN,2018,NA,NA
DE,New Castle,07-08,WATERS MIDDLE SCHOOL,1235 CEDAR LANE RD,CPI,19709, MIDDLETOWN,2018,NA,NA
DE,New Castle,08-08,BUNKER HILL ELEMENTARY SCHOOL,1070 BUNKER HILL RD,CPI,19709, MIDDLETOWN,2018,NA,NA
DE,New Castle,09-08,WATERS MIDDLE SCHOOL,1235 CEDAR LANE RD,CPI,19709, MIDDLETOWN,2018,NA,NA
DE,New Castle,10-08,SILVER LAKE ELEMENTARY SCHOOL,200 E COCHRAN ST,CPI,19709, MIDDLETOWN,2018,NA,NA
DE,New Castle,01-09,PORT PENN FIRE COMPANY,26 W MARKET ST,CPI,19731, PORT PENN,2018,NA,NA
DE,New Castle,02-09,OLD STATE ELEMENTARY SCHOOL,580 TONY MARCHIO DR,CPI,19734, TOWNSEND,2018,NA,NA
DE,New Castle,03-09,SPRING MEADOW EARLY CHILD CTR,611 CAMPUS DR,CPI,19734, TOWNSEND,2018,NA,NA
DE,New Castle,04-09,BRICK MILL ELEMENTARY SCHOOL,378 BRICK MILL RD,CPI,19709, MIDDLETOWN,2018,NA,NA
DE,New Castle,05-09,MARION PROFFITT TRAINING CTR,118 S SIXTH ST,CPI,19730, ODESSA,2018,NA,NA
DE,New Castle,06-09,MOT CHARTER HIGH SCHOOL,1275 CEDAR LANE RD,CPI,19709, MIDDLETOWN,2018,NA,NA
DE,New Castle,07-09,CEDAR LANE ELEMENTARY SCHOOL,1259 CEDAR LANE RD,CPI,19709, MIDDLETOWN,2018,NA,NA
DE,New Castle,08-09,ST GEORGES TECHNICAL HIGH SCHL,555 HYETTS CORNER RD,CPI,19709, MIDDLETOWN,2018,NA,NA
DE,New Castle,09-09,SMYRNA REST AREA,5500 DUPONT PKY,CPI,19977, SMYRNA,2018,NA,NA
DE,New Castle,10-09,OLD STATE ELEMENTARY SCHOOL,580 TONY MARCHIO DR,CPI,19734, TOWNSEND,2018,NA,NA
DE,New Castle,11-09,CROSSROADS PRESBYTERIAN CHURCH,627 VANCE NECK RD,CPI,19709, MIDDLETOWN,2018,NA,NA
DE,New Castle,12-09,ST GEORGES TECHNICAL HIGH SCHL,555 HYETTS CORNER RD,CPI,19709, MIDDLETOWN,2018,NA,NA
DE,New Castle,13-09,ST GEORGES TECHNICAL HIGH SCHL,555 HYETTS CORNER RD,CPI,19709, MIDDLETOWN,2018,NA,NA
DE,New Castle,01-10,CONCORD HIGH SCHOOL,2501 EBRIGHT RD,CPI,19810, WILMINGTON,2018,NA,NA
DE,New Castle,02-10,SPRINGER MIDDLE SCHOOL,2220 SHIPLEY RD,CPI,19803, WILMINGTON,2018,NA,NA
DE,New Castle,03-10,CONCORD HIGH SCHOOL,2501 EBRIGHT RD,CPI,19810, WILMINGTON,2018,NA,NA
DE,New Castle,04-10,TALLEY MIDDLE SCHOOL,1110 CYPRESS RD,CPI,19810, WILMINGTON,2018,NA,NA
DE,New Castle,05-10,HANBY ELEMENTARY SCHOOL,2523 BERWYN RD,CPI,19810, WILMINGTON,2018,NA,NA
DE,New Castle,06-10,HANBY ELEMENTARY SCHOOL,2523 BERWYN RD,CPI,19810, WILMINGTON,2018,NA,NA
DE,New Castle,07-10,SHIPLEY MANOR,2723 SHIPLEY RD,CPI,19810, WILMINGTON,2018,NA,NA
DE,New Castle,08-10,CLAYMONT BOYS & GIRLS CLUB,500 DARLEY RD,CPI,19703, CLAYMONT,2018,NA,NA
DE,New Castle,09-10,CONCORD CHRISTIAN ACADEMY,2510 MARSH RD,CPI,19810, WILMINGTON,2018,NA,NA
DE,New Castle,10-10,B'NAI B'RITH HOUSE,8000 SOCIETY DR,CPI,19703, CLAYMONT,2018,NA,NA
DE,New Castle,01-11,TOWNSEND FIRE HALL,107 MAIN ST,CPI,19734, TOWNSEND,2018,NA,NA
DE,New Castle,02-11,IMMANUEL UNITED METH CHURCH,209 MAIN ST,CPI,19734, TOWNSEND,2018,NA,NA
DE,New Castle,03-11,TOWNSEND EARLY CHILDHOOD CNTR,10 BROOK RAMBLE LN,CPI,19734, TOWNSEND,2018,NA,NA
DE,New Castle,04-11,BLACKBIRD COMMUNITY CENTER,120 BLACKBIRD FOREST RD,CPI,19734, TOWNSEND,2018,NA,NA
DE,New Castle,01-12,CONCORD PRESBYTERIAN CHURCH,1800 FAIRFAX BLVD,CPI,19803, WILMINGTON,2018,NA,NA
DE,New Castle,02-12,ALDERSGATE METHODIST CHURCH,2313 CONCORD PIKE,CPI,19803, WILMINGTON,2018,NA,NA
DE,New Castle,03-12,ALDERSGATE METHODIST CHURCH,2313 CONCORD PIKE,CPI,19803, WILMINGTON,2018,NA,NA
DE,New Castle,04-12,A I DUPONT HIGH SCHOOL,50 HILLSIDE RD,CPI,19807, WILMINGTON,2018,NA,NA
DE,New Castle,05-12,FIRST UNITARIAN CHURCH,730 HALSTEAD RD,CPI,19803, WILMINGTON,2018,NA,NA
DE,New Castle,06-12,LOWER BRANDYWINE PRESBY CHURCH,101 OLD KENNETT RD,CPI,19807, WILMINGTON,2018,NA,NA
DE,New Castle,07-12,HOCKESSIN LIBRARY,1023 VALLEY RD,CPI,19707, HOCKESSIN,2018,NA,NA
DE,New Castle,08-12,HENRY B DUPONT MIDDLE SCHOOL,735 MEETING HOUSE RD,CPI,19707, HOCKESSIN,2018,NA,NA
DE,New Castle,09-12,ACTIVITY CTR AT HOCKESSIN PAL,7259 LANCASTER PIKE,CPI,19707, HOCKESSIN,2018,NA,NA
DE,New Castle,10-12,HENRY B DUPONT MIDDLE SCHOOL,735 MEETING HOUSE RD,CPI,19707, HOCKESSIN,2018,NA,NA
DE,New Castle,11-12,COUNTRY HOUSE,4830 KENNETT PIKE,CPI,19807, WILMINGTON,2018,NA,NA
DE,New Castle,12-12,ACTIVITY CTR AT HOCKESSIN PAL,7259 LANCASTER PIKE,CPI,19707, HOCKESSIN,2018,NA,NA
DE,New Castle,13-12,COKESBURY VILLAGE,726 LOVEVILLE RD,CPI,19707, HOCKESSIN,2018,NA,NA
DE,New Castle,14-12,MT LEBANON METHODIST CHURCH,850 MT LEBANON RD,CPI,19803, WILMINGTON,2018,NA,NA
DE,New Castle,01-13,BALTZ ELEMENTARY SCHOOL,1500 SPRUCE AVE,CPI,19805, WILMINGTON,2018,NA,NA
DE,New Castle,02-13,MARBROOK ELEMENTARY SCHOOL,2101 CENTERVILLE RD,CPI,19808, WILMINGTON,2018,NA,NA
DE,New Castle,03-13,DOUGLASS SCHOOL,1800 PROSPECT RD,CPI,19805, WILMINGTON,2018,NA,NA
DE,New Castle,04-13,CONRAD SCHOOLS OF SCIENCE,201 JACKSON AVE,CPI,19804, WILMINGTON,2018,NA,NA
DE,New Castle,05-13,RICHARDSON PARK METHODIST CH,11 N MARYLAND AVE,CPI,19804, WILMINGTON,2018,NA,NA
DE,New Castle,06-13,CONRAD SCHOOLS OF SCIENCE,201 JACKSON AVE,CPI,19804, WILMINGTON,2018,NA,NA
DE,New Castle,07-13,BALTZ ELEMENTARY SCHOOL,1500 SPRUCE AVE,CPI,19805, WILMINGTON,2018,NA,NA
DE,New Castle,08-13,ELSMERE FIRE HALL,1107 KIRKWOOD HWY,CPI,19805, WILMINGTON,2018,NA,NA
DE,New Castle,09-13,ELSMERE TOWN HALL,11 POPLAR AVE,CPI,19805, WILMINGTON,2018,NA,NA
DE,New Castle,10-13,ELSMERE TOWN HALL,11 POPLAR AVE,CPI,19805, WILMINGTON,2018,NA,NA
DE,New Castle,11-13,PULASKI ELEMENTARY SCHOOL,1300 CEDAR ST,CPI,19805, WILMINGTON,2018,NA,NA
DE,New Castle,12-13,DOUGLASS SCHOOL,1800 PROSPECT RD,CPI,19805, WILMINGTON,2018,NA,NA
DE,New Castle,13-13,PULASKI ELEMENTARY SCHOOL,1300 CEDAR ST,CPI,19805, WILMINGTON,2018,NA,NA
DE,New Castle,14-13,CONRAD SCHOOLS OF SCIENCE,201 JACKSON AVE,CPI,19804, WILMINGTON,2018,NA,NA
DE,New Castle,01-15,SOUTHERN ELEMENTARY SCHOOL,795 COX NECK RD,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,02-15,WILBUR ELEMENTARY SCHOOL,4050 WRANGLE HILL RD,CPI,19701, BEAR,2018,NA,NA
DE,New Castle,03-15,SOUTHERN ELEMENTARY SCHOOL,795 COX NECK RD,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,04-15,LEASURE ELEMENTARY SCHOOL,1015 CHURCH RD,CPI,19702, NEWARK,2018,NA,NA
DE,New Castle,05-15,OBERLE ELEMENTARY SCHOOL,500 CALEDONIA WAY,CPI,19701, BEAR,2018,NA,NA
DE,New Castle,06-15,OBERLE ELEMENTARY SCHOOL,500 CALEDONIA WAY,CPI,19701, BEAR,2018,NA,NA
DE,New Castle,07-15,WILBUR ELEMENTARY SCHOOL,4050 WRANGLE HILL RD,CPI,19701, BEAR,2018,NA,NA
DE,New Castle,08-15,LEASURE ELEMENTARY SCHOOL,1015 CHURCH RD,CPI,19702, NEWARK,2018,NA,NA
DE,New Castle,09-15,WILBUR ELEMENTARY SCHOOL,4050 WRANGLE HILL RD,CPI,19701, BEAR,2018,NA,NA
DE,New Castle,10-15,LEASURE ELEMENTARY SCHOOL,1015 CHURCH RD,CPI,19702, NEWARK,2018,NA,NA
DE,New Castle,01-16,EISENBERG ELEMENTARY SCHOOL,27 LANDERS LN,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,02-16,RTE 9 LIBRARY & INNOVATION CTR,3022 NEW CASTLE AVE,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,03-16,DE LA WARR COMMUNITY CENTER,500 ROGERS RD,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,04-16,MINQUADALE FIRE COMPANY,129 E HAZELDELL AVE,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,05-16,MCCULLOUGH MIDDLE SCHOOL,20 CHASE AVE,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,06-16,NEIGHBORHOOD HOUSE,1218 B ST,CPI,19801, WILMINGTON,2018,NA,NA
DE,New Castle,07-16,CASTLE HILLS ELEMENTARY SCHOOL,502 MOORES LN,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,08-16,CASTLE HILLS ELEMENTARY SCHOOL,502 MOORES LN,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,09-16,NEW CASTLE SENIOR CENTER,400 SOUTH ST,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,10-16,NEW CASTLE SENIOR CENTER,400 SOUTH ST,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,01-17,EISENBERG ELEMENTARY SCHOOL,27 LANDERS LN,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,02-17,NUR SHRINERS (NUR TEMPLE),198 S DUPONT HWY,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,03-17,NUR SHRINERS (NUR TEMPLE),198 S DUPONT HWY,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,04-17,NEW CASTLE UNITED METH CHURCH,510LAWARE ST,CPI,19720, DE,2018,NA,NA
DE,New Castle,05-17,READ MIDDLE SCHOOL,314 E BASIN RD,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,06-17,DE TECH & COMM COLLEGE-STANTON,400 STANTON CHRISTIANA RD,CPI,19713, NEWARK,2018,NA,NA
DE,New Castle,07-17,HOWARD WESTON SENIOR CENTER,1 BASSETT AVE,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,08-17,WILLIAM PENN HIGH SCHOOL,713 E BASIN RD,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,09-17,WILMINGTON MANOR ELEM SCHOOL,200 E ROOSEVELT AVE,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,10-17,HOWARD WESTON SENIOR CENTER,1 BASSETT AVE,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,11-17,CONNER BUILDING,187A OLD CHURCHMANS RD,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,01-18,GALLAHER ELEMENTARY SCHOOL,800 N BROWNLEAF RD,CPI,19713, NEWARK,2018,NA,NA
DE,New Castle,02-18,DE TECH & COMM COLLEGE-STANTON,400 STANTON CHRISTIANA RD,CPI,19713, NEWARK,2018,NA,NA
DE,New Castle,03-18,EDEN SUPPORT SERVICES,925 BEAR CORBITT RD,CPI,19701, BEAR,2018,NA,NA
DE,New Castle,04-18,UNION UNITED METHODIST CHURCH,345 SCHOOL BELL RD,CPI,19701, BEAR,2018,NA,NA
DE,New Castle,05-18,PLEASANTVILLE ELEM SCHOOL,16 PLEASANT PL,CPI,19720, NEW CASTLE,2018,NA,NA
DE,New Castle,06-18,DELDOT CANAL DISTRICT,250 BEAR CHRISTIANA RD,CPI,19701, BEAR,2018,NA,NA
DE,New Castle,07-18,GALLAHER ELEMENTARY SCHOOL,800 N BROWNLEAF RD,CPI,19713, NEWARK,2018,NA,NA
DE,New Castle,08-18,ST ELIZABETH ANN SETON CHURCH,345 BEAR CHRISTIANA RD,CPI,19701, BEAR,2018,NA,NA
DE,New Castle,09-18,UNION UNITED METHODIST CHURCH,345 SCHOOL BELL RD,CPI,19701, BEAR,2018,NA,NA
DE,New Castle,10-18,ST ELIZABETH ANN SETON CHURCH,345 BEAR CHRISTIANA RD,CPI,19701, BEAR,2018,NA,NA
DE,New Castle,01-19,DELCASTLE TECHNICAL HIGH SCH,1417 NEWPORT RD,CPI,19804, WILMINGTON,2018,NA,NA
DE,New Castle,02-19,PENIEL UNITED METHODIST CHURCH,115 E MARKET ST,CPI,19804, WILMINGTON,2018,NA,NA
DE,New Castle,03-19,BRANDYWINE SPRINGS SCHOOL,2916 DUNCAN RD,CPI,19808, WILMINGTON,2018,NA,NA
DE,New Castle,04-19,MILL CREEK FIRE COMPANY,3900 KIRKWOOD HWY,CPI,19808, WILMINGTON,2018,NA,NA
DE,New Castle,05-19,ST JAMES CHURCH PARISH HOUSE,2106 ST JAMES CHURCH RD,CPI,19808, WILMINGTON,2018,NA,NA
DE,New Castle,06-19,ST MARKS UNITED METHODIST CH,1700 LIMESTONE RD,CPI,19804, WILMINGTON,2018,NA,NA
DE,New Castle,07-19,STANTON MIDDLE SCHOOL,1800 LIMESTONE RD,CPI,19804, WILMINGTON,2018,NA,NA
DE,New Castle,08-19,STANTON MIDDLE SCHOOL,1800 LIMESTONE RD,CPI,19804, WILMINGTON,2018,NA,NA
DE,New Castle,09-19,MARBROOK ELEMENTARY SCHOOL,2101 CENTERVILLE RD,CPI,19808, WILMINGTON,2018,NA,NA
DE,New Castle,10-19,DELAWARE STATE UNIVERSITY-WILM,3931 KIRKWOOD HWY,CPI,19808, WILMINGTON,2018,NA,NA
DE,New Castle,11-19,RICHEY ELEMENTARY SCHOOL,105 E HIGHLAND AVE,CPI,19804, WILMINGTON,2018,NA,NA
DE,New Castle,12-19,DELCASTLE TECHNICAL HIGH SCH,1417 NEWPORT RD,CPI,19804, WILMINGTON,2018,NA,NA
DE,New Castle,01-21,DICKINSON HIGH SCHOOL,1801 MILLTOWN RD,CPI,19808, WILMINGTON,2018,NA,NA
DE,New Castle,02-21,FOREST OAK ELEMENTARY SCHOOL,55 S MEADOWOOD DR,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,03-21,DICKINSON HIGH SCHOOL,1801 MILLTOWN RD,CPI,19808, WILMINGTON,2018,NA,NA
DE,New Castle,04-21,WILSON ELEMENTARY SCHOOL,14 FORGE RD,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,05-21,SKYLINE MIDDLE SCHOOL,2900 SKYLINE DR,CPI,19808, WILMINGTON,2018,NA,NA
DE,New Castle,06-21,SKYLINE MIDDLE SCHOOL,2900 SKYLINE DR,CPI,19808, WILMINGTON,2018,NA,NA
DE,New Castle,07-21,MACLARY ELEMENTARY SCHOOL,300 ST REGIS DR,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,08-21,FOREST OAK ELEMENTARY SCHOOL,55 S MEADOWOOD DR,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,09-21,DICKINSON HIGH SCHOOL,1801 MILLTOWN RD,CPI,19808, WILMINGTON,2018,NA,NA
DE,New Castle,10-21,LIMESTONE PRESBYTERIAN CHURCH,3201 LIMESTONE RD,CPI,19808, WILMINGTON,2018,NA,NA
DE,New Castle,11-21,SHUE-MEDILL MIDDLE SCHOOL,1500 CAPITOL TRL,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,01-22,NORTH STAR ELEMENTARY SCHOOL,1340 LITTLE BALTIMORE RD,CPI,19707, HOCKESSIN,2018,NA,NA
DE,New Castle,02-22,HOCKESSIN FIRE COMPANY,1225 OLD LANCASTER PIKE,CPI,19707, HOCKESSIN,2018,NA,NA
DE,New Castle,03-22,NORTH STAR ELEMENTARY SCHOOL,1340 LITTLE BALTIMORE RD,CPI,19707, HOCKESSIN,2018,NA,NA
DE,New Castle,04-22,UNITARIAN UNIVERSLST/MILLCREEK,579 POLLY DRUMMOND HILL RD,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,05-22,NORTH STAR ELEMENTARY SCHOOL,1340 LITTLE BALTIMORE RD,CPI,19707, HOCKESSIN,2018,NA,NA
DE,New Castle,06-22,EBENEZER METHODIST CHURCH,525 POLLY DRUMMOND HILL RD,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,07-22,ST PHILIP'S LUTHERAN CHURCH,5320 LIMESTONE RD,CPI,19808, WILMINGTON,2018,NA,NA
DE,New Castle,08-22,WILSON ELEMENTARY SCHOOL,14 FORGE RD,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,09-22,EBENEZER METHODIST CHURCH,525 POLLY DRUMMOND HILL RD,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,10-22,WILLIAM COOKE ELEMENTARY SCHL,2025 GRAVES RD,CPI,19707, HOCKESSIN,2018,NA,NA
DE,New Castle,11-22,LINDEN HILL ELEMENTARY SCHOOL,3415 SKYLINE DR,CPI,19808, WILMINGTON,2018,NA,NA
DE,New Castle,12-22,WILLIAM COOKE ELEMENTARY SCHL,2025 GRAVES RD,CPI,19707, HOCKESSIN,2018,NA,NA
DE,New Castle,01-23,MAIN TOWERS,330 E MAIN ST,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,02-23,FIRST PRESBYTERIAN CHURCH,292 W MAIN ST,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,03-23,DOWNES ELEMENTARY SCHOOL,220 CASHO MILL RD,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,04-23,DOWNES ELEMENTARY SCHOOL,220 CASHO MILL RD,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,05-23,AETNA FIRE STATION #7,7 THORN LN,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,06-23,MACLARY ELEMENTARY SCHOOL,300 ST REGIS DR,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,07-23,FIRST CHURCH OF THE NAZARENE,357 PAPER MILL RD,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,08-23,GEORGE WILSON COMMUNITY CENTER,303 NEW LONDON RD,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,09-23,UNITARIAN UNIVERSLST/MILLCREEK,579 POLLY DRUMMOND HILL RD,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,01-24,GAUGER-COBBS MIDDLE SCHOOL,50 GENDER RD,CPI,19713, NEWARK,2018,NA,NA
DE,New Castle,02-24,GAUGER-COBBS MIDDLE SCHOOL,50 GENDER RD,CPI,19713, NEWARK,2018,NA,NA
DE,New Castle,03-24,CHRISTIANA HIGH SCHOOL,190 SALEM CHURCH RD,CPI,19713, NEWARK,2018,NA,NA
DE,New Castle,04-24,CHRISTIANA HIGH SCHOOL,190 SALEM CHURCH RD,CPI,19713, NEWARK,2018,NA,NA
DE,New Castle,05-24,SHUE-MEDILL MIDDLE SCHOOL,1500 CAPITOL TRL,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,06-24,NEWARK HIGH SCHOOL,750 ELAWARE AVE,CPI,19711, DE,2018,NA,NA
DE,New Castle,07-24,JENNIE SMITH ELEMENTARY SCHOOL,142 BRENNEN DR,CPI,19713, NEWARK,2018,NA,NA
DE,New Castle,08-24,KIRK MIDDLE SCHOOL,140 BRENNEN DR,CPI,19713, NEWARK,2018,NA,NA
DE,New Castle,09-24,BROOKSIDE ELEMENTARY SCHOOL,800 MARROWS RD,CPI,19713, NEWARK,2018,NA,NA
DE,New Castle,10-24,BROOKSIDE ELEMENTARY SCHOOL,800 MARROWS RD,CPI,19713, NEWARK,2018,NA,NA
DE,New Castle,01-25,NEWARK FREE LIBRARY,750 LIBRARY AVE,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,02-25,MCVEY ELEMENTARY SCHOOL,908 JANICE DR,CPI,19713, NEWARK,2018,NA,NA
DE,New Castle,03-25,WEST PARK PLACE ELEM SCHOOL,193 WEST PARK PL,CPI,19711, NEWARK,2018,NA,NA
DE,New Castle,04-25,MCVEY ELEMENTARY SCHOOL,908 JANICE DR,CPI,19713, NEWARK,2018,NA,NA
DE,New Castle,05-25,LIGHTHOUSE BAPTIST CHURCH,1842 OTTS CHAPEL RD,CPI,19702, NEWARK,2018,NA,NA
DE,New Castle,06-25,LIGHTHOUSE BAPTIST CHURCH,1842 OTTS CHAPEL RD,CPI,19702, NEWARK,2018,NA,NA
DE,New Castle,07-25,MCVEY ELEMENTARY SCHOOL,908 JANICE DR,CPI,19713, NEWARK,2018,NA,NA
